event_id	pos_id	exon_a	exon_b	intron_a	intron_b	strand	gene_id	gene_name	label	ref_junction_a	ref_junction_b	ref_PSI	alt_junction_a	alt_junction_b	alt_PSI	dPSI	OR	p	q	Diff events	WT_F_1_PSI	WT_F_2_PSI	WT_F_3_PSI	KO_F_1_PSI	KO_M_3_PSI	KO_M_4_PSI	p_ttest
ALE_907	ALE@chr13@92415847-92477828@92450252-92477828	chr13:92415725-92415847	chr13:92449634-92450252	chr13:92415847-92477828	chr13:92450252-92477828	-	ENSMUSG00000034334	Fam151b	unannotated	64	103	0.38323353293413176	0	136	0.0	-0.38323353293413176	inf	4.970467839703173e-20	7.660043215187001e-18	Yes	0.0	0.0	0.6464646464646465	0.0	0.0	0.0	0.42264973081037427
ALE_290	ALE@chr11@103103644-103104093@103103644-103103900	chr11:103104093-103104174	chr11:103103900-103104092	chr11:103103644-103104093	chr11:103103644-103103900	+	ENSMUSG00000056938	Acbd4	annotated	66	639	0.09361702127659574	120	263	0.3133159268929504	0.21969890561635466	0.22636932707355242	3.5385045634346365e-19	4.907905829483841e-17	Yes	0.1712962962962963	0.14795918367346939	0.0	0.28	0.2976190476190476	0.35570469798657717	0.04609480196820674
ALE_2738	ALE@chr4@109976681-109976927@109976769-109976927	chr4:109976010-109976681	chr4:109976738-109976769	chr4:109976681-109976927	chr4:109976769-109976927	-	ENSMUSG00000085256	Dmrta2os	unannotated	0	58	0.0	32	7	0.8205128205128205	0.8205128205128205	0.0	3.47010335296556e-19	4.907905829483841e-17	Yes		0.0	0.0	1.0	0.4444444444444444	0.3333333333333333	0.1027645534527292
ALE_4057	ALE@chr9@101842208-101862329@101862239-101862329	chr9:101842010-101842208	chr9:101859278-101862239	chr9:101842208-101862329	chr9:101862239-101862329	-	ENSMUSG00000100807	Gm29521	annotated	0	57	0.0	35	10	0.7777777777777778	0.7777777777777778	0.0	1.2504681087478416e-18	1.6518088255554823e-16	Yes		0.0	0.0	0.42857142857142855	0.7777777777777778	1.0	0.04752061496470255
ALE_3152	ALE@chr5@64477232-64482208@64477232-64481984	chr5:64482208-64489596	chr5:64481984-64482207	chr5:64477232-64482208	chr5:64477232-64481984	+	ENSMUSG00000105352	C030018K13Rik	unannotated	8	88	0.08333333333333333	34	6	0.85	0.7666666666666666	0.016042780748663103	2.158212422942816e-18	2.7213096642015327e-16	Yes	0.0	0.47058823529411764	0.0	1.0	0.75	0.8666666666666667	0.028942946802203443
ALE_110	ALE@chr10@43874706-43881473@43876677-43881473	chr10:43874188-43874706	chr10:43874422-43876677	chr10:43874706-43881473	chr10:43876677-43881473	-	ENSMUSG00000019863	Qrsl1	unannotated	74	205	0.26523297491039427	7	288	0.023728813559322035	-0.24150416135107222	14.85156794425087	2.5807786502239083e-18	3.112643467704836e-16	Yes	0.3877551020408163	0.0	0.5217391304347826	0.0	0.08433734939759036	0.0	0.21804432203444316
ALE_3352	ALE@chr6@48064949-48067169@48066554-48067169	chr6:48062389-48064949	chr6:48066211-48066554	chr6:48064949-48067169	chr6:48066554-48067169	-	ENSMUSG00000057691	Zfp746	annotated	55	197	0.21825396825396826	0	241	0.0	-0.21825396825396826	inf	3.8844342884447084e-18	4.310168286458249e-16	Yes	0.3870967741935484	0.12244897959183673	0.20652173913043478	0.0	0.0	0.0	0.09239704020318977
ALE_4387	ALE@chrX@152300871-152327161@152320284-152327161	chrX:152300751-152300871	chrX:152319797-152320284	chrX:152300871-152327161	chrX:152320284-152327161	-	ENSMUSG00000087403	Kantr	unannotated	125	25	0.8333333333333334	16	54	0.22857142857142856	-0.6047619047619048	16.875	3.827015292694439e-18	4.310168286458249e-16	Yes	0.6296296296296297	0.5588235294117647	1.0	0.0	0.3181818181818182	0.32142857142857145	0.04396357773177335
ALE_926	ALE@chr14@105593775-105631765@105593775-105594404	chr14:105631765-105632054	chr14:105594404-105594928	chr14:105593775-105631765	chr14:105593775-105594404	+	ENSMUSG00000115149	9330188P03Rik	annotated	31	2	0.9393939393939394	0	38	0.0	-0.9393939393939394	inf	4.165214533157549e-18	4.44396350576117e-16	Yes		0.0	1.0	0.0	0.0	0.0	0.49999999999999956
ALE_338	ALE@chr11@119359382-119370749@119359382-119362217	chr11:119370749-119370963	chr11:119362217-119362296	chr11:119359382-119370749	chr11:119359382-119362217	+	ENSMUSG00000039908	Slc26a11	annotated	44	177	0.19909502262443438	0	293	0.0	-0.19909502262443438	inf	5.001694485026686e-18	5.138777963505196e-16	Yes	0.0	0.0	0.6111111111111112	0.0	0.0	0.0	0.42264973081037427
ALE_1765	ALE@chr18@46780768-46789897@46780768-46783759	chr18:46789897-46790826	chr18:46783759-46784147	chr18:46780768-46789897	chr18:46780768-46783759	+	ENSMUSG00000024480	Ap3s1	annotated	1805	868	0.6752712308267864	999	821	0.548901098901099	-0.12637013192568747	1.7089727976824751	1.2472810488965958e-17	1.1930888378066058e-15	Yes	0.7202680067001676	0.6409227683049148	0.6821130676552364	0.5392	0.5765124555160143	0.5339652448657188	0.013363452323915257
ALE_923	ALE@chr14@105109802-105116986@105115286-105116986	chr14:105106751-105109802	chr14:105114965-105115286	chr14:105109802-105116986	chr14:105115286-105116986	-	ENSMUSG00000022119	Rbm26	annotated	2	246	0.008064516129032258	62	205	0.23220973782771537	0.22414522169868312	0.026881720430107527	3.129380165476198e-17	2.7329145372610067e-15	Yes	0.0	0.015267175572519083		0.11940298507462686	0.15151515151515152	0.3283582089552239	0.09589744966415246
ALE_2963	ALE@chr5@110106742-110107060@110106940-110107060	chr5:110106649-110106742	chr5:110106701-110106940	chr5:110106742-110107060	chr5:110106940-110107060	-	ENSMUSG00000033434	Gtpbp6	annotated	25	1038	0.023518344308560677	87	607	0.12536023054755044	0.10184188623898977	0.16803977587314242	3.19953483730496e-17	2.7329145372610067e-15	Yes	0.0	0.08771929824561403	0.0	0.09230769230769231	0.06329113924050633	0.19202898550724637	0.15567183736043122
ALE_2996	ALE@chr5@122324224-122325351@122325209-122325351	chr5:122323223-122324224	chr5:122324580-122325209	chr5:122324224-122325351	chr5:122325209-122325351	-	ENSMUSG00000038569	Rad9b	unannotated	121	40	0.7515527950310559	2	39	0.04878048780487805	-0.7027723072261778	58.9875	3.251123998904586e-17	2.7329145372610067e-15	Yes	0.1875	0.5483870967741935	1.0	0.0	0.0	0.2222222222222222	0.15583708959526504
ALE_3139	ALE@chr5@44473512-44479093@44473779-44479093	chr5:44472132-44473512	chr5:44473541-44473779	chr5:44473512-44479093	chr5:44473779-44479093	-	ENSMUSG00000039706	Ldb2	unannotated	8	68	0.10526315789473684	28	1	0.9655172413793104	0.8602540834845736	0.004201680672268907	3.23172810730031e-17	2.7329145372610067e-15	Yes	0.0	0.8	0.0	1.0	0.9411764705882353	1.0	0.1150619227608278
ALE_2923	ALE@chr4@83462473-83463595@83462553-83463595	chr4:83461871-83462473	chr4:83461872-83462553	chr4:83462473-83463595	chr4:83462553-83463595	-	ENSMUSG00000028484	Psip1	annotated	123	185	0.39935064935064934	268	106	0.7165775401069518	0.3172268907563025	0.26296893908834207	8.493940354224223e-17	6.5450529285049985e-15	Yes	0.6422018348623854	0.43089430894308944	0.0	0.6068376068376068	0.6709677419354839	0.9117647058823529	0.1780360214763937
ALE_3609	ALE@chr7@16276107-16276202@16276110-16276202	chr7:16275464-16276107	chr7:16275870-16276110	chr7:16276107-16276202	chr7:16276110-16276202	-	ENSMUSG00000041375	Ccdc9	annotated	282	75	0.7899159663865546	121	138	0.4671814671814672	-0.3227344992050874	4.288264462809917	1.3513767949482608e-16	1.0099543602283009e-14	Yes	0.6	0.7204968944099379	0.891566265060241	0.37037037037037035	0.5402298850574713	0.4576271186440678	0.05879048308211238
ALE_3770	ALE@chr7@6133171-6143062@6142619-6143062	chr7:6131491-6133171	chr7:6142286-6142619	chr7:6133171-6143062	chr7:6142619-6143062	-	ENSMUSG00000046792	Zfp787	annotated	313	331	0.4860248447204969	283	96	0.7467018469656992	0.2606770022452023	0.3207754635807543	1.419906995274107e-16	1.0099543602283009e-14	Yes	0.7828571428571428	0.3464566929133858	0.40930232558139534	0.627906976744186	0.6714285714285714	0.8161434977578476	0.29341790494254555
ALE_2702	ALE@chr3@95772196-95774112@95773153-95774112	chr3:95770557-95772196	chr3:95773070-95773153	chr3:95772196-95774112	chr3:95773153-95774112	-	ENSMUSG00000028106	Rprd2	annotated	71	61	0.5378787878787878	81	0	1.0	0.46212121212121215	0.0	2.2701032132916895e-16	1.4644805380630575e-14	Yes	1.0	1.0	0.19736842105263158	1.0	1.0	1.0	0.42264973081037405
ALE_4283	ALE@chr9@67024565-67031029@67029742-67031029	chr9:67022590-67024565	chr9:67028848-67029742	chr9:67024565-67031029	chr9:67029742-67031029	-	ENSMUSG00000032366	Tpm1	annotated	185	558	0.2489905787348587	35	437	0.07415254237288135	-0.17483803636197734	4.139528929851511	6.523014250050498e-16	4.1124639840091095e-14	Yes	0.1	0.27794561933534745	0.29044117647058826	0.11666666666666667	0.05714285714285714	0.0427807486631016	0.12137648492236179
ALE_1638	ALE@chr17@45441558-45449435@45446083-45449435	chr17:45440578-45441558	chr17:45445877-45446083	chr17:45441558-45449435	chr17:45446083-45449435	-	ENSMUSG00000023935	Spats1	annotated	34	165	0.1708542713567839	54	25	0.6835443037974683	0.5126900324406845	0.09539842873176206	6.6768539450144755e-16	4.115909520771146e-14	Yes	0.3972602739726027	0.09433962264150944	0.0	1.0	0.2692307692307692	0.7857142857142857	0.12278656676254789
ALE_4418	ALE@chrX@36913254-36922840@36916545-36922840	chrX:36911326-36913254	chrX:36913488-36916545	chrX:36913254-36922840	chrX:36916545-36922840	-	ENSMUSG00000050379	Septin6	unannotated	262	0	1.0	149	37	0.8010752688172043	-0.19892473118279574	inf	7.421579567228485e-16	4.4755351564112654e-14	Yes	1.0	1.0	1.0	0.6451612903225806	0.9230769230769231	0.8472222222222222	0.14325575314943056
ALE_3787	ALE@chr7@67725316-67726028@67725316-67725548	chr7:67726028-67726602	chr7:67725548-67726027	chr7:67725316-67726028	chr7:67725316-67725548	+	ENSMUSG00000030555	Ttc23	annotated	591	53	0.9177018633540373	347	122	0.7398720682302772	-0.17782979512376007	3.920504594638682	1.1828833857325703e-15	6.873343305596526e-14	Yes	0.900709219858156	0.8835978835978836	0.945859872611465	0.8353658536585366	0.6912751677852349	0.6858974358974359	0.05747882760511947
ALE_1975	ALE@chr1@136434634-136453553@136434634-136439753	chr1:136453553-136453660	chr1:136439753-136440158	chr1:136434634-136453553	chr1:136434634-136439753	+	ENSMUSG00000026404	Ddx59	unannotated	37	110	0.25170068027210885	1	225	0.004424778761061947	-0.2472759015110469	75.68181818181819	1.2541264438324537e-15	7.099891337124953e-14	Yes	0.0	0.0	1.0	0.014084507042253521	0.0	0.0	0.4281120687516753
ALE_1387	ALE@chr16@45400303-45408856@45407311-45408856	chr16:45399571-45400303	chr16:45407194-45407311	chr16:45400303-45408856	chr16:45407311-45408856	-	ENSMUSG00000022661	Cd200	annotated	126	72	0.6363636363636364	97	0	1.0	0.36363636363636365	0.0	3.291281591074835e-15	1.8260030267283187e-13	Yes	0.2653061224489796	1.0	0.6785714285714286	1.0	1.0	1.0	0.23964345435662066
ALE_1056	ALE@chr14@55581743-55584679@55584118-55584679	chr14:55581516-55581743	chr14:55583965-55584118	chr14:55581743-55584679	chr14:55584118-55584679	-	ENSMUSG00000022217	Emc9	unannotated	9	67	0.11842105263157894	22	0	1.0	0.881578947368421	0.0	4.532268100870942e-15	2.465198374865881e-13	Yes	1.0	1.0	0.0	1.0			
ALE_1807	ALE@chr18@74277578-74281879@74277578-74278679	chr18:74281879-74282902	chr18:74278679-74281878	chr18:74277578-74281879	chr18:74277578-74278679	+	ENSMUSG00000024561	Mbd1	annotated	60	277	0.17804154302670624	127	141	0.47388059701492535	0.2958390539882191	0.24048437988572727	5.693860235283901e-15	3.0374554408995275e-13	Yes	0.09523809523809523	0.2374429223744292	0.0	0.5888888888888889	0.23076923076923078	0.49206349206349204	0.07278429151730537
ALE_627	ALE@chr12@55260498-55278513@55260498-55262127	chr12:55278513-55278982	chr12:55262127-55263836	chr12:55260498-55278513	chr12:55260498-55262127	+	ENSMUSG00000079108	Srp54c	unannotated	78	299	0.20689655172413793	9	329	0.026627218934911243	-0.1802693327892267	9.53623188405797	6.5541962041396736e-15	3.430441560430841e-13	Yes	0.031496062992125984	0.17032967032967034	0.6323529411764706	0.017391304347826087	0.02727272727272727	0.035398230088495575	0.3005212575653129
ALE_1398	ALE@chr16@4932298-4936896@4932298-4934195	chr16:4936896-4938296	chr16:4934195-4935089	chr16:4932298-4936896	chr16:4932298-4934195	+	ENSMUSG00000022517	Mgrn1	annotated	773	718	0.5184439973172368	535	891	0.3751753155680224	-0.14326868174921437	1.7929945591336267	8.537195516183877e-15	4.38558895590631e-13	Yes	0.498960498960499	0.44387755102040816	0.6445497630331753	0.333955223880597	0.4548872180451128	0.3766025641025641	0.12937826507295175
ALE_4380	ALE@chrX@152298874-152327161@152300871-152327161	chrX:152294828-152298874	chrX:152300751-152300871	chrX:152298874-152327161	chrX:152300871-152327161	-	ENSMUSG00000087403	Kantr	unannotated	665	125	0.8417721518987342	498	16	0.9688715953307393	0.12709944343200508	0.17092369477911645	1.224668638927967e-14	6.066483579261037e-13	Yes	0.8702290076335878	0.9507772020725389	0.673992673992674	1.0	0.93	0.9641434262948207	0.24333632494955085
ALE_4312	ALE@chr9@83110429-83110993@83110874-83110993	chr9:83109948-83110429	chr9:83110720-83110874	chr9:83110429-83110993	chr9:83110874-83110993	-	ENSMUSG00000066456	Hmgn3	annotated	780	1766	0.3063629222309505	412	1587	0.2061030515257629	-0.10025987070518763	1.701310624635785	1.8509139349108777e-14	8.852474578349612e-13	Yes	0.29894179894179895	0.31780538302277433	0.29975728155339804	0.18559556786703602	0.2369281045751634	0.2	0.01362587893869683
ALE_2704	ALE@chr3@95871685-95886791@95871685-95874693	chr3:95886791-95887956	chr3:95874693-95874890	chr3:95871685-95886791	chr3:95871685-95874693	+	ENSMUSG00000080727	C920021L13Rik	annotated	57	10	0.8507462686567164	16	56	0.2222222222222222	-0.6285240464344942	19.95	3.747375009758367e-14	1.7325363795116185e-12	Yes		0.4444444444444444	1.0	0.12	0.0	0.3939393939393939	0.2642787633616426
ALE_2280	ALE@chr2@132253529-132260586@132253529-132253794	chr2:132260586-132261333	chr2:132253794-132253939	chr2:132253529-132260586	chr2:132253529-132253794	+	ENSMUSG00000087377	AV099323	unannotated	5	31	0.1388888888888889	30	0	1.0	0.8611111111111112	0.0	6.180113394214422e-14	2.8104318943525912e-12	Yes		0.35714285714285715	0.0	1.0	1.0	1.0	0.13627526364324888
ALE_1949	ALE@chr1@121087556-121119858@121087556-121087767	chr1:121119858-121124512	chr1:121087767-121088932	chr1:121087556-121119858	chr1:121087556-121087767	+	ENSMUSG00000097881	Celrr	unannotated	182	145	0.5565749235474006	107	277	0.2786458333333333	-0.27792909021406725	3.249371575894296	7.023808483172259e-14	3.142587860051588e-12	Yes	0.5869565217391305	0.40963855421686746	0.6111111111111112	0.1111111111111111	0.23170731707317074	0.3574660633484163	0.03439051612792374
ALE_1217	ALE@chr15@76646574-76648099@76647768-76648099	chr15:76643395-76646574	chr15:76646927-76647768	chr15:76646574-76648099	chr15:76647768-76648099	-	ENSMUSG00000053929	Cyhr1	annotated	738	723	0.5051334702258727	842	461	0.6462010744435918	0.14106760421771902	0.5588649826041533	7.358582716771036e-14	3.2324312997838386e-12	Yes	0.5262008733624454	0.4732510288065844	0.5164410058027079	0.6890756302521008	0.6917293233082706	0.5882352941176471	0.03042901214151211
ALE_4270	ALE@chr9@62881263-62884772@62882261-62884772	chr9:62878487-62881263	chr9:62882112-62882261	chr9:62881263-62884772	chr9:62882261-62884772	-	ENSMUSG00000032405	Pias1	annotated	108	602	0.15211267605633802	32	741	0.04139715394566624	-0.11071552211067179	4.154277408637873	1.4625094222480615e-13	6.241540211255573e-12	Yes	0.02830188679245283	0.2947019867549669	0.0663265306122449	0.01171875	0.08979591836734693	0.025735294117647058	0.40605147197715635
ALE_754	ALE@chr13@34903273-34904044@34903273-34903530	chr13:34904044-34905882	chr13:34903530-34904043	chr13:34903273-34904044	chr13:34903273-34903530	+	ENSMUSG00000021413	Prpf4b	annotated	356	343	0.5092989985693849	327	123	0.7266666666666667	0.2173676680972818	0.3904030812849386	1.8135498555430058e-13	7.622404998903482e-12	Yes	0.6642857142857143	0.5376712328767124	0.3970037453183521	0.6770186335403726	0.7851239669421488	0.7321428571428571	0.10922241810362589
ALE_4015	ALE@chr8@72341524-72367904@72346171-72367904	chr8:72340871-72341524	chr8:72345967-72346171	chr8:72341524-72367904	chr8:72346171-72367904	-	ENSMUSG00000006276	Eps15l1	annotated	183	55	0.7689075630252101	93	121	0.43457943925233644	-0.3343281237728737	4.329032258064516	2.7134826485652115e-13	1.0753144095885567e-11	Yes	0.5230769230769231	0.6712328767123288	1.0	0.7017543859649122	0.3548387096774194	0.3333333333333333	0.22206700277208102
ALE_3246	ALE@chr6@129216536-129233064@129232947-129233064	chr6:129212736-129216536	chr6:129232623-129232947	chr6:129216536-129233064	chr6:129232947-129233064	-	ENSMUSG00000097354	2310001H17Rik	annotated	3	91	0.031914893617021274	27	20	0.574468085106383	0.5425531914893618	0.02442002442002442	3.3000370377547514e-13	1.2893384144692508e-11	Yes	0.17647058823529413		0.0	1.0	0.3684210526315789	0.0	0.3353889928381852
ALE_2037	ALE@chr1@180257673-180274789@180257673-180265053	chr1:180274789-180274963	chr1:180265053-180265450	chr1:180257673-180274789	chr1:180257673-180265053	+	ENSMUSG00000102923	Gm31728	unannotated	7	66	0.0958904109589041	28	7	0.8	0.704109589041096	0.026515151515151516	3.918640886291174e-13	1.509765252579405e-11	Yes	0.0	0.21875	0.0	0.6363636363636364	0.9285714285714286	0.8	0.0032783375996908275
ALE_778	ALE@chr13@43385613-43394737@43385613-43387050	chr13:43394737-43395203	chr13:43387050-43387659	chr13:43385613-43394737	chr13:43385613-43387050	+	ENSMUSG00000054021	Sirt5	annotated	641	17	0.9741641337386018	239	46	0.8385964912280702	-0.13556764251053155	7.257199113955205	4.64496143036223e-13	1.7650853435376476e-11	Yes	1.0	0.9718875502008032	0.9647887323943662	0.8282828282828283	0.796875	0.8688524590163934	0.008145604951892519
ALE_568	ALE@chr12@111476622-111496576@111495174-111496576	chr12:111476281-111476622	chr12:111484609-111495174	chr12:111476622-111496576	chr12:111495174-111496576	-	ENSMUSG00000113029	Gm40578	unannotated	35	313	0.10057471264367816	69	119	0.3670212765957447	0.2664465639520665	0.19285085891559012	4.917000493185519e-13	1.818634582412884e-11	Yes	0.19047619047619047	0.18253968253968253	0.0	0.4810126582278481	0.058823529411764705	0.38666666666666666	0.28834005846106336
ALE_553	ALE@chr12@110477001-110484036@110478623-110484036	chr12:110476397-110477001	chr12:110478447-110478623	chr12:110477001-110484036	chr12:110478623-110484036	-	ENSMUSG00000113585	Gm19605	annotated	42	0	1.0	8	24	0.25	-0.75	inf	6.000336901361035e-13	2.106953742326014e-11	Yes	1.0	1.0		1.0	0.2727272727272727	0.2	0.18442758075035176
ALE_3357	ALE@chr6@48439357-48441947@48441831-48441947	chr6:48436613-48439357	chr6:48440658-48441831	chr6:48439357-48441947	chr6:48441831-48441947	-	ENSMUSG00000068551	Zfp467	annotated	50	7	0.8771929824561403	7	35	0.16666666666666666	-0.7105263157894737	35.714285714285715	5.967382489836681e-13	2.106953742326014e-11	Yes	0.0	1.0		0.1111111111111111	0.3333333333333333	0.19047619047619047	0.666729446353709
ALE_2692	ALE@chr3@95097318-95106376@95097379-95106376	chr3:95097043-95097318	chr3:95097071-95097379	chr3:95097318-95106376	chr3:95097379-95106376	-	ENSMUSG00000028126	Pip5k1a	unannotated	60	96	0.38461538461538464	58	7	0.8923076923076924	0.5076923076923077	0.07543103448275862	7.055922494334151e-13	2.446641124910367e-11	Yes	1.0		0.3333333333333333	1.0	0.7307692307692307	1.0	0.5960808193702758
ALE_980	ALE@chr14@31089026-31128633@31124833-31128633	chr14:31088132-31089026	chr14:31124679-31124833	chr14:31089026-31128633	chr14:31124833-31128633	-	ENSMUSG00000058351	Smim4	annotated	441	312	0.5856573705179283	217	47	0.821969696969697	0.2363123264517687	0.3061414392059553	1.1409761744415514e-12	3.859838912074224e-11	Yes	0.9367088607594937	0.7094594594594594	0.42058165548098436	0.7227722772277227	0.796875	0.9393939393939394	0.48527044023717275
ALE_4043	ALE@chr8@90849759-90890977@90849759-90874204	chr8:90890977-90891521	chr8:90874204-90874794	chr8:90849759-90890977	chr8:90849759-90874204	+	ENSMUSG00000056608	Chd9	annotated	371	101	0.7860169491525424	244	8	0.9682539682539683	0.18223701910142587	0.12043499431910404	1.1762499226114066e-12	3.9312256449687255e-11	Yes	0.30952380952380953	1.0	0.6521739130434783	1.0	1.0	0.9327731092436975	0.24489457123293765
ALE_1115	ALE@chr14@70318940-70351280@70331366-70351280	chr14:70313959-70318940	chr14:70331077-70331366	chr14:70318940-70351280	chr14:70331366-70351280	-	ENSMUSG00000022094	Slc39a14	annotated	16	286	0.052980132450331126	93	289	0.24345549738219896	0.19047536493186784	0.17384765771862545	2.0257857372201916e-12	6.534336784940479e-11	Yes	0.04395604395604396	0.08955223880597014	0.0	0.1708542713567839	0.43859649122807015	0.2698412698412698	0.07410906838951223
ALE_2383	ALE@chr2@21210041-21212962@21210041-21211390	chr2:21212962-21215009	chr2:21211390-21212940	chr2:21210041-21212962	chr2:21210041-21211390	+	ENSMUSG00000048550	Thnsl1	annotated	86	213	0.28762541806020064	14	224	0.058823529411764705	-0.22880188864843592	6.460093896713615	2.344292636011153e-12	7.306817721679707e-11	Yes	0.16417910447761194	0.23255813953488372	0.4368932038834951	0.0	0.08333333333333333	0.0660377358490566	0.09756442327161581
ALE_365	ALE@chr11@20686198-20703711@20698373-20703711	chr11:20685136-20686198	chr11:20696013-20698373	chr11:20686198-20703711	chr11:20698373-20703711	-	ENSMUSG00000049659	Aftph	unannotated	56	406	0.12121212121212122	3	374	0.007957559681697613	-0.1132545615304236	17.195402298850574	3.3443721107614617e-12	1.0284308735397998e-10	Yes	0.0	0.0	0.5137614678899083	0.0375	0.0	0.0	0.45191942325979406
ALE_3948	ALE@chr8@31201504-31259900@31201504-31205891	chr8:31259900-31261738	chr8:31205891-31205946	chr8:31201504-31259900	chr8:31201504-31205891	+	ENSMUSG00000046152	Fut10	unannotated	62	56	0.5254237288135594	53	0	1.0	0.47457627118644063	0.0	4.389531451519416e-12	1.3054684592571598e-10	Yes	1.0	1.0	0.2222222222222222	1.0	1.0	1.0	0.42264973081037427
