event_id	pos_id	exon_a	exon_b	intron_a	intron_b	strand	gene_id	gene_name	label	ref_junction_a	ref_junction_b	ref_PSI	alt_junction_a	alt_junction_b	alt_PSI	dPSI	OR	p	q	Diff events	WT_F_1_PSI	WT_F_2_PSI	WT_F_3_PSI	KO_F_1_PSI	KO_M_3_PSI	KO_M_4_PSI	p_ttest
AFE_19498	AFE@chr9@99629669-99637347@99629962-99637347	chr9:99629542-99629669	chr9:99629843-99629962	chr9:99629669-99637347	chr9:99629962-99637347	+	ENSMUSG00000037784	Dzip1l	annotated	60	54	0.5263157894736842	139	0	1.0	0.4736842105263158	0.0	2.3299390337826913e-23	1.300882627195336e-20	Yes	0.6153846153846154	0.48		1.0	1.0	1.0	0.09457450153805211
AFE_15841	AFE@chr7@109617147-109672202@109617147-109671920	chr7:109672202-109672353	chr7:109671920-109672201	chr7:109617147-109672202	chr7:109617147-109671920	-	ENSMUSG00000031024	Denn2b	annotated	0	53	0.0	72	24	0.75	0.75	0.0	8.779648964061182e-22	4.289224337650723e-19	Yes	0.0	0.0		1.0	0.75	0.6382978723404256	0.01756662103462397
AFE_5527	AFE@chr16@18324450-18347871@18324450-18343798	chr16:18347871-18348103	chr16:18343798-18344042	chr16:18324450-18347871	chr16:18324450-18343798	-	ENSMUSG00000013539	Tango2	annotated	181	101	0.6418439716312057	8	80	0.09090909090909091	-0.5509348807221147	17.92079207920792	3.479222113741913e-21	1.568995357062459e-18	Yes	0.367816091954023	0.5416666666666666	0.7953216374269005	0.0	0.42105263157894735	0.0	0.08541704459136347
AFE_19788	AFE@chrX@20961978-20962537@20962129-20962537	chrX:20961947-20961978	chrX:20962075-20962129	chrX:20961978-20962537	chrX:20962129-20962537	+	ENSMUSG00000086877	A230072C01Rik	unannotated	154	188	0.4502923976608187	163	28	0.8534031413612565	0.4031107437004378	0.14071270069181568	5.664626830786057e-21	2.4599166515172782e-18	Yes	0.6986301369863014	0.38181818181818183	0.38317757009345793	0.7857142857142857	0.6363636363636364	0.9494949494949495	0.09636118072355926
AFE_1906	AFE@chr11@76509072-76577507@76509072-76571031	chr11:76577507-76578024	chr11:76571031-76571662	chr11:76509072-76577507	chr11:76509072-76571031	-	ENSMUSG00000017631	Abr	annotated	652	1850	0.26059152677857716	824	1290	0.38978240302743616	0.129190876248859	0.5517449488323275	7.67636347431479e-21	3.2144772048693185e-18	Yes	0.1750465549348231	0.3875	0.2128755364806867	0.4225663716814159	0.3663101604278075	0.36483253588516745	0.18691229874054385
AFE_729	AFE@chr10@82622824-82623153@82622824-82622965	chr10:82623153-82623228	chr10:82622965-82623152	chr10:82622824-82623153	chr10:82622824-82622965	-	ENSMUSG00000063320	1190007I07Rik	annotated	0	746	0.0	22	94	0.1896551724137931	0.1896551724137931	0.0	1.0725679651882165e-20	4.336503238562703e-18	Yes	0.0	0.0	0.0	0.04225352112676056	0.3	0.52	0.1728030901587934
AFE_2566	AFE@chr12@59129896-59136064@59131604-59136064	chr12:59129720-59129896	chr12:59131286-59131604	chr12:59129896-59136064	chr12:59131604-59136064	+	ENSMUSG00000021000	Mia2	annotated	85	166	0.3386454183266932	260	104	0.7142857142857143	0.3756402959590211	0.20481927710843373	2.898718003686558e-20	1.0963699546201578e-17	Yes	0.4603174603174603	0.3373493975903614	0.0	0.6173913043478261	0.7105263157894737	0.8	0.06949822034452818
AFE_3081	AFE@chr13@37334022-37374963@37345574-37374963	chr13:37333883-37334022	chr13:37345208-37345574	chr13:37334022-37374963	chr13:37345574-37374963	+	ENSMUSG00000021423	Ly86	unannotated	57	394	0.12638580931263857	0	508	0.0	-0.12638580931263857	inf	2.860134618262933e-20	1.0963699546201578e-17	Yes	0.06666666666666667	0.059602649006622516	0.23636363636363636	0.0	0.0	0.0	0.17153104690247176
AFE_18515	AFE@chr9@110115582-110117358@110115582-110116839	chr9:110117358-110117487	chr9:110116839-110117335	chr9:110115582-110117358	chr9:110115582-110116839	-	ENSMUSG00000032480	Dhx30	annotated	201	0	1.0	120	51	0.7017543859649122	-0.29824561403508776	inf	5.3894085153023565e-20	1.8585533777035333e-17	Yes	1.0	1.0	1.0	0.3684210526315789	0.8970588235294118	0.6923076923076923	0.15255804598377734
AFE_1016	AFE@chr11@108921512-108923152@108921996-108923152	chr11:108921458-108921512	chr11:108921648-108921996	chr11:108921512-108923152	chr11:108921996-108923152	+	ENSMUSG00000000142	Axin2	unannotated	34	7	0.8292682926829268	0	57	0.0	-0.8292682926829268	inf	8.93401805159108e-20	2.7566147803922476e-17	Yes		0.0	1.0	0.0	0.0	0.0	0.49999999999999956
AFE_18513	AFE@chr9@110115582-110116839@110115582-110116678	chr9:110116839-110117335	chr9:110116678-110116792	chr9:110115582-110116839	chr9:110115582-110116678	-	ENSMUSG00000032480	Dhx30	annotated	0	184	0.0	51	110	0.3167701863354037	0.3167701863354037	0.0	8.713501388776486e-20	2.7566147803922476e-17	Yes	0.0	0.0		0.631578947368421	0.2	0.22727272727272727	0.12715900436769503
AFE_3804	AFE@chr14@18888449-18893585@18888449-18893228	chr14:18893585-18893798	chr14:18893228-18893584	chr14:18888449-18893585	chr14:18888449-18893228	-	ENSMUSG00000058317	Ube2e2	annotated	541	10	0.9818511796733213	345	77	0.8175355450236966	-0.16431563464962462	12.074492753623188	9.246330581648933e-20	2.7798263094829166e-17	Yes	0.9793103448275862	0.9678899082568807	1.0	0.7285714285714285	0.9615384615384616	0.8518518518518519	0.180324385659201
AFE_12413	AFE@chr4@118409386-118410885@118409549-118410885	chr4:118409337-118409386	chr4:118409401-118409549	chr4:118409386-118410885	chr4:118409549-118410885	+	ENSMUSG00000006392	Med8	annotated	433	0	1.0	140	33	0.8092485549132948	-0.19075144508670516	inf	1.0045999455117059e-19	2.944733590281188e-17	Yes	1.0	1.0	1.0	0.7627118644067796	0.7738095238095238	1.0	0.18373737877855595
AFE_1035	AFE@chr11@110399425-110482539@110399793-110482539	chr11:110399122-110399425	chr11:110399706-110399793	chr11:110399425-110482539	chr11:110399793-110482539	+	ENSMUSG00000020623	Map2k6	unannotated	368	60	0.8598130841121495	413	0	1.0	0.14018691588785048	0.0	3.0967777185673934e-19	8.747653181152549e-17	Yes	1.0	1.0	0.6551724137931034	1.0	1.0	1.0	0.42264973081037394
AFE_17604	AFE@chr8@123443051-123447788@123443445-123447788	chr8:123442986-123443051	chr8:123443308-123443445	chr8:123443051-123447788	chr8:123443445-123447788	+	ENSMUSG00000001482	Def8	annotated	150	284	0.3456221198156682	238	121	0.6629526462395543	0.3173305264238861	0.2685229021185939	4.539083022074435e-19	1.2376918240423895e-16	Yes	0.6891891891891891	0.5087719298245614	0.16666666666666666	0.5625	0.726027397260274	0.7151898734177216	0.29750029700239217
AFE_2001	AFE@chr11@84878512-84879768@84878512-84879719	chr11:84879768-84880285	chr11:84879719-84880227	chr11:84878512-84879768	chr11:84878512-84879719	-	ENSMUSG00000045140	Pigw	unannotated	44	33	0.5714285714285714	0	86	0.0	-0.5714285714285714	inf	4.650056396252298e-19	1.2391343465013227e-16	Yes	0.0	1.0	1.0	0.0	0.0	0.0	0.18350341907227394
AFE_12390	AFE@chr4@116554903-116556911@116554903-116555873	chr4:116556911-116557032	chr4:116555873-116555936	chr4:116554903-116556911	chr4:116554903-116555873	-	ENSMUSG00000055900	Tmem69	unannotated	9	280	0.031141868512110725	71	162	0.30472103004291845	0.27357916153080775	0.07334004024144869	5.963154464825811e-19	1.5537330244462807e-16	Yes	0.0	0.08256880733944955	0.0	0.5641025641025641	0.12987012987012986	0.3333333333333333	0.12275538428020055
AFE_15897	AFE@chr7@115943962-116038677@115943962-116030860	chr7:116038677-116038796	chr7:116030860-116031078	chr7:115943962-116038677	chr7:115943962-116030860	-	ENSMUSG00000051910	Sox6	annotated	0	100	0.0	60	70	0.46153846153846156	0.46153846153846156	0.0	6.463747028215868e-19	1.647552910996327e-16	Yes	0.0	0.0		0.45454545454545453	0.2	0.6	0.07002680885964134
AFE_10781	AFE@chr2@35432632-35462345@35432632-35461195	chr2:35462345-35463231	chr2:35461195-35461449	chr2:35432632-35462345	chr2:35432632-35461195	-	ENSMUSG00000035778	Ggta1	annotated	90	30	0.75	28	108	0.20588235294117646	-0.5441176470588236	11.571428571428571	7.236182182274374e-19	1.8051965124929156e-16	Yes	0.8	0.5416666666666666	1.0	0.16417910447761194	0.3333333333333333	0.047619047619047616	0.025717722293612195
AFE_12307	AFE@chr4@107889896-107890119@107890013-107890119	chr4:107889813-107889896	chr4:107889908-107890013	chr4:107889896-107890119	chr4:107890013-107890119	+	ENSMUSG00000028608	Czib	annotated	251	139	0.6435897435897436	262	21	0.9257950530035336	0.28220530941378996	0.1447361195013455	7.730888754530481e-19	1.8884306384764562e-16	Yes	0.8108108108108109	0.9166666666666666	0.413265306122449	1.0	0.958904109589041	0.8461538461538461	0.2827887030404773
AFE_11948	AFE@chr3@87919705-87921817@87919828-87921817	chr3:87919506-87919705	chr3:87919545-87919828	chr3:87919705-87921817	chr3:87919828-87921817	+	ENSMUSG00000019710	Mrpl24	annotated	1592	2803	0.36222980659840726	584	1696	0.256140350877193	-0.10608945572121425	1.6494264950957633	8.498125790698344e-19	2.0193772766269507e-16	Yes	0.3366778149386845	0.34785714285714286	0.382745471877979	0.24914675767918087	0.2767857142857143	0.2497027348394768	0.006611900912245016
AFE_15212	AFE@chr6@48443487-48445353@48443487-48444816	chr6:48445353-48445825	chr6:48444816-48445352	chr6:48443487-48445353	chr6:48443487-48444816	-	ENSMUSG00000068551	Zfp467	unannotated	582	0	1.0	274	38	0.8782051282051282	-0.1217948717948718	inf	8.977093105946465e-19	2.0638513072004371e-16	Yes	1.0	1.0	1.0	0.8811188811188811	0.9692307692307692	0.8173076923076923	0.1283303485364721
AFE_15209	AFE@chr6@48443487-48444816@48443487-48443981	chr6:48444816-48445352	chr6:48443981-48444074	chr6:48443487-48444816	chr6:48443487-48443981	-	ENSMUSG00000068551	Zfp467	unannotated	0	109	0.0	38	37	0.5066666666666667	0.5066666666666667	0.0	9.504327303191443e-19	2.1026082571682956e-16	Yes	0.0	0.0	0.0	0.4594594594594595	0.3333333333333333	0.59375	0.025458845180298638
AFE_11716	AFE@chr3@34653652-34675669@34656843-34675669	chr3:34653579-34653652	chr3:34656036-34656843	chr3:34653652-34675669	chr3:34656843-34675669	+	ENSMUSG00000105265	Sox2ot	unannotated	31	10	0.7560975609756098	2	85	0.022988505747126436	-0.7331090552284834	131.75	9.826785151373099e-19	2.1336862203675847e-16	Yes		0.7560975609756098		0.0392156862745098	0.0	0.0	
AFE_3461	AFE@chr13@68582264-68583539@68582598-68583539	chr13:68582229-68582264	chr13:68582237-68582598	chr13:68582264-68583539	chr13:68582598-68583539	+	ENSMUSG00000021532	Fastkd3	annotated	59	0	1.0	2	23	0.08	-0.92	inf	1.1877810586469515e-18	2.486916591542055e-16	Yes	1.0		1.0		0.15384615384615385	0.0	0.05292935211917974
AFE_3758	AFE@chr14@122900532-122913101@122900532-122912865	chr14:122913101-122913162	chr14:122912865-122913100	chr14:122900532-122913101	chr14:122900532-122912865	-	ENSMUSG00000041625	Ggact	annotated	616	74	0.8927536231884058	384	169	0.6943942133815552	-0.19835940980685063	3.66356981981982	1.730333215292744e-18	3.5593257805802495e-16	Yes	0.8379629629629629	0.8401639344262295	1.0	0.6604651162790698	0.8115942028985508	0.65	0.06854670568713403
AFE_9609	AFE@chr1@9798246-9865131@9848385-9865131	chr1:9798107-9798246	chr1:9848272-9848385	chr1:9798246-9865131	chr1:9848385-9865131	+	ENSMUSG00000025915	Sgk3	annotated	97	2	0.9797979797979798	28	41	0.4057971014492754	-0.5740008783487044	71.01785714285714	3.714929602403292e-18	7.509922342789413e-16	Yes	1.0	0.8461538461538461	1.0	0.26666666666666666	0.38461538461538464	0.7692307692307693	0.0760802233399976
AFE_14924	AFE@chr6@136518963-136559764@136533053-136559764	chr6:136518802-136518963	chr6:136532927-136533053	chr6:136518963-136559764	chr6:136533053-136559764	+	ENSMUSG00000030213	Atf7ip	annotated	288	0	1.0	121	35	0.7756410256410257	-0.22435897435897434	inf	8.025672464989533e-18	1.5426395024918405e-15	Yes	1.0	1.0	1.0	0.75	0.8	0.7837837837837838	0.004369483711029284
AFE_17558	AFE@chr8@120093001-120101092@120093001-120100854	chr8:120101092-120101482	chr8:120100854-120101091	chr8:120093001-120101092	chr8:120093001-120100854	-	ENSMUSG00000031823	Zdhhc7	annotated	432	93	0.8228571428571428	281	1	0.9964539007092199	0.17359675785207707	0.016530823097233385	8.542449233294868e-18	1.6154873751674569e-15	Yes	1.0	1.0	0.6580882352941176	1.0	0.9818181818181818	1.0	0.4437288406172327
AFE_4757	AFE@chr15@50846942-50890543@50846942-50888942	chr15:50890543-50890667	chr15:50888942-50889114	chr15:50846942-50890543	chr15:50846942-50888942	-	ENSMUSG00000038679	Trps1	unannotated	28	26	0.5185185185185185	0	120	0.0	-0.5185185185185185	inf	1.046728199772221e-17	1.9480774829094113e-15	Yes	0.8484848484848485	0.0		0.0	0.0	0.0	0.49999999999999956
AFE_9593	AFE@chr1@93725316-93749847@93725316-93731857	chr1:93749847-93750985	chr1:93731857-93731926	chr1:93725316-93749847	chr1:93725316-93731857	-	ENSMUSG00000026279	Thap4	annotated	230	2	0.9913793103448276	247	77	0.7623456790123457	-0.2290336313324819	35.850202429149796	1.0646681627477343e-17	1.950505345033935e-15	Yes	1.0	0.9826086956521739	1.0	0.7362637362637363	0.5972222222222222	1.0	0.20818341968577148
AFE_6241	AFE@chr17@27655759-27701767@27685425-27701767	chr17:27655588-27655759	chr17:27685197-27685425	chr17:27655759-27701767	chr17:27685425-27701767	+	ENSMUSG00000040276	Pacsin1	annotated	54	33	0.6206896551724138	0	61	0.0	-0.6206896551724138	inf	1.1650035886634321e-17	2.0696465268301126e-15	Yes	0.8709677419354839	0.0	0.0	0.0	0.0	0.0	0.42264973081037416
AFE_15843	AFE@chr7@109617147-109703538@109617147-109672202	chr7:109703538-109703605	chr7:109672202-109672353	chr7:109617147-109703538	chr7:109617147-109672202	-	ENSMUSG00000031024	Denn2b	annotated	34	0	1.0	18	72	0.2	-0.8	inf	1.2427315298592793e-17	2.1747801772537387e-15	Yes		1.0		0.16	0.0	0.3181818181818182	
AFE_9842	AFE@chr2@121351013-121355301@121351013-121355036	chr2:121355301-121355396	chr2:121355036-121355300	chr2:121351013-121355301	chr2:121351013-121355036	-	ENSMUSG00000033526	Ppip5k1	annotated	0	85	0.0	30	18	0.625	0.625	0.0	1.2910413993027616e-17	2.2260971186507175e-15	Yes	0.0	0.0	0.0	0.6666666666666666	0.3888888888888889	1.0	0.06050207517980269
AFE_17991	AFE@chr8@71569023-71570721@71569448-71570721	chr8:71568882-71569023	chr8:71568906-71569448	chr8:71569023-71570721	chr8:71569448-71570721	+	ENSMUSG00000031808	Slc27a1	annotated	1152	1398	0.45176470588235296	1322	980	0.5742832319721981	0.12251852608984515	0.6108575250141222	1.5773999392566345e-17	2.642144898254863e-15	Yes	0.5527488855869243	0.4421052631578947	0.3883495145631068	0.5902140672782875	0.4772727272727273	0.5933952528379773	0.21139584280393456
AFE_16947	AFE@chr7@44849689-44852571@44850434-44852571	chr7:44849404-44849689	chr7:44850396-44850434	chr7:44849689-44852571	chr7:44850434-44852571	+	ENSMUSG00000011096	Akt1s1	annotated	151	0	1.0	40	29	0.5797101449275363	-0.42028985507246375	inf	1.6979135984014184e-17	2.8039488649657224e-15	Yes	1.0	1.0	1.0	0.7407407407407407	0.5454545454545454	0.45161290322580644	0.03861177783026494
AFE_19422	AFE@chr9@89211311-89215209@89211481-89215209	chr9:89211157-89211311	chr9:89211384-89211481	chr9:89211311-89215209	chr9:89211481-89215209	+	ENSMUSG00000066442	Mthfs	annotated	515	171	0.750728862973761	147	165	0.47115384615384615	-0.2795750168199148	3.3804749970163503	1.970644219772039e-17	3.2091393717815497e-15	Yes	0.6822916666666666	0.7738095238095238	0.78099173553719	0.38461538461538464	0.5308641975308642	0.5346534653465347	0.0158338037069151
AFE_5579	AFE@chr16@22842107-22857345@22842107-22856755	chr16:22857345-22857684	chr16:22856755-22857344	chr16:22842107-22857345	chr16:22842107-22856755	-	ENSMUSG00000004462	Tbccd1	annotated	52	286	0.15384615384615385	127	143	0.4703703703703704	0.31652421652421653	0.2047244094488189	2.0722980686416763e-17	3.328451349975843e-15	Yes	0.35051546391752575	0.0972972972972973	0.0	0.38202247191011235	0.3	0.6198347107438017	0.11565618665744797
AFE_3419	AFE@chr13@64145680-64152389@64145680-64150070	chr13:64152389-64152599	chr13:64150070-64150800	chr13:64145680-64152389	chr13:64145680-64150070	-	ENSMUSG00000044934	Zfp367	annotated	22	68	0.24444444444444444	46	2	0.9583333333333334	0.7138888888888889	0.014066496163682864	2.944108112641308e-17	4.664819948745857e-15	Yes	0.5135135135135135	0.08823529411764706	0.0	1.0	0.875	1.0	0.03403683910482965
AFE_728	AFE@chr10@82622824-82623094@82622824-82622965	chr10:82623094-82623228	chr10:82622965-82623152	chr10:82622824-82623094	chr10:82622824-82622965	-	ENSMUSG00000063320	1190007I07Rik	annotated	92	746	0.10978520286396182	64	94	0.4050632911392405	0.2952780882752787	0.18113270777479892	3.295617706350295e-17	5.152149014260961e-15	Yes	0.1440677966101695	0.1575091575091575	0.04559270516717325	0.22727272727272727	0.65	0.6	0.09728023786394613
AFE_16474	AFE@chr7@16218950-16221998@16218950-16221684	chr7:16221998-16222037	chr7:16221684-16221997	chr7:16218950-16221998	chr7:16218950-16221684	-	ENSMUSG00000006019	Dhx34	annotated	0	65	0.0	29	11	0.725	0.725	0.0	3.5639335924844305e-17	5.498305443668414e-15	Yes	0.0		0.0	1.0	0.8888888888888888	0.0	0.18491238747484687
AFE_19774	AFE@chrX@169827311-169926954@169879909-169926954	chrX:169827193-169827311	chrX:169879622-169879909	chrX:169827311-169926954	chrX:169879909-169926954	+	ENSMUSG00000035299	Mid1	unannotated	47	36	0.5662650602409639	0	72	0.0	-0.5662650602409639	inf	4.09453804520055e-17	6.234864750646293e-15	Yes	0.6153846153846154	0.6818181818181818	0.0	0.0	0.0	0.0	0.18457205677727379
AFE_3160	AFE@chr13@42866487-42956617@42916867-42956617	chr13:42866247-42866487	chr13:42916274-42916867	chr13:42866487-42956617	chr13:42916867-42956617	+	ENSMUSG00000054728	Phactr1	annotated	4	253	0.01556420233463035	56	156	0.2641509433962264	0.24858674106159606	0.044042913608131	4.421959341589466e-17	6.6471119589918575e-15	Yes	0.0	0.034782608695652174	0.0	0.2987012987012987	0.08163265306122448	0.3372093023255814	0.10059689074464019
AFE_11535	AFE@chr3@142560283-142561740@142560690-142561740	chr3:142560052-142560283	chr3:142560411-142560690	chr3:142560283-142561740	chr3:142560690-142561740	+	ENSMUSG00000028268	Gbp3	annotated	2	77	0.02531645569620253	36	17	0.6792452830188679	0.6539288273226653	0.012265512265512266	5.1225200889069626e-17	7.602727600308118e-15	Yes	0.125	0.0	0.0	0.90625	0.8571428571428571	0.07142857142857142	0.16689476874630718
AFE_19208	AFE@chr9@58201372-58202576@58201372-58202281	chr9:58202576-58202951	chr9:58202281-58202344	chr9:58201372-58202576	chr9:58201372-58202281	-	ENSMUSG00000051243	Islr2	annotated	34	0	1.0	0	24	0.0	-1.0	inf	7.792892525947397e-17	1.1280452452683114e-14	Yes			1.0	0.0	0.0		
AFE_7266	AFE@chr18@23310271-23475116@23415625-23475116	chr18:23310189-23310271	chr18:23415396-23415625	chr18:23310271-23475116	chr18:23415625-23475116	+	ENSMUSG00000024302	Dtna	unannotated	92	494	0.15699658703071673	15	598	0.024469820554649267	-0.13252676647606745	7.424561403508772	1.0106439881381321e-16	1.4450976537706827e-14	Yes	0.1038961038961039	0.08496732026143791	0.2857142857142857	0.014778325123152709	0.012658227848101266	0.03968253968253968	0.16563159465429111
AFE_16173	AFE@chr7@131371389-131374065@131373830-131374065	chr7:131371154-131371389	chr7:131371156-131373830	chr7:131371389-131374065	chr7:131373830-131374065	+	ENSMUSG00000063179	Pstk	annotated	144	465	0.23645320197044334	233	257	0.47551020408163264	0.2390570021111893	0.3415755226360238	1.0882841649044632e-16	1.5373652811451604e-14	Yes	0.2727272727272727	0.2523364485981308	0.1188118811881188	0.6574074074074074	0.2080536912751678	0.48	0.2081646202307161
