event_id	pos_id	exon_a	exon_b	intron_a	intron_b	strand	gene_id	gene_name	label	ref_junction_a	ref_junction_b	ref_PSI	alt_junction_a	alt_junction_b	alt_PSI	dPSI	OR	p	q	Diff events	WT_F_1_PSI	WT_F_2_PSI	WT_F_3_PSI	KO_F_1_PSI	KO_M_3_PSI	KO_M_4_PSI	p_ttest
THREE_7630	THREE@chr6@29931355-29931764@29931355-29931768	chr6:29931764-29931829	chr6:29931768-29931829	chr6:29931355-29931764	chr6:29931355-29931768	+	ENSMUSG00000039629	Strip2	unannotated	47	57	0.4519230769230769	113	0	1.0	0.5480769230769231	0.0	8.634520031000144e-24	2.272729022445395e-21	Yes	1.0	1.0	0.0	1.0	1.0	1.0	0.42264973081037427
THREE_9463	THREE@chr9@108058013-108058163@108056955-108058163	chr9:108056816-108058013	chr9:108056816-108056955	chr9:108058013-108058163	chr9:108056955-108058163	-	ENSMUSG00000041528	Rnf123	unannotated	0	445	0.0	79	431	0.15490196078431373	0.15490196078431373	0.0	1.47627793243441e-23	3.6267227873472005e-21	Yes	0.0	0.0	0.0	0.35443037974683544	0.0594059405940594	0.06772908366533864	0.23972876833794088
THREE_8642	THREE@chr7@4445199-4445447@4445122-4445447	chr7:4444978-4445199	chr7:4444978-4445122	chr7:4445199-4445447	chr7:4445122-4445447	-	ENSMUSG00000008435	Rdh13	unannotated	10	89	0.10101010101010101	35	0	1.0	0.898989898989899	0.0	1.543681361925505e-23	3.669977947545475e-21	Yes		0.5263157894736842	0.0	1.0	1.0	1.0	0.21837582286725896
THREE_4403	THREE@chr1@16585431-16597951@16585352-16597951	chr1:16585276-16585431	chr1:16585276-16585352	chr1:16585431-16597951	chr1:16585352-16597951	-	ENSMUSG00000025939	Ube2w	annotated	828	235	0.7789275634995296	738	48	0.9389312977099237	0.16000373421039404	0.22916450441100156	5.581163457252884e-23	1.2097992552927573e-20	Yes	0.8739495798319328	0.7166666666666667	0.7714285714285715	0.9139784946236559	0.9433198380566802	0.9615384615384616	0.0702183526466855
THREE_3518	THREE@chr17@48399068-48400438@48399065-48400438	chr17:48398982-48399068	chr17:48398982-48399065	chr17:48399068-48400438	chr17:48399065-48400438	-	ENSMUSG00000023994	Nfya	annotated	74	311	0.19220779220779222	166	138	0.5460526315789473	0.35384483937115513	0.19780730639600203	2.4781329433114194e-22	5.218239940630046e-20	Yes	0.449438202247191	0.20238095238095238	0.0	0.7142857142857143	0.5339805825242718	0.375	0.12285032540135837
THREE_2666	THREE@chr16@14190232-14191590@14190232-14192342	chr16:14191590-14192928	chr16:14192342-14192928	chr16:14190232-14191590	chr16:14190232-14192342	+	ENSMUSG00000022678	Nde1	annotated	45	300	0.13043478260869565	82	63	0.5655172413793104	0.4350824587706147	0.1152439024390244	2.719692463836021e-22	5.56781484957541e-20	Yes	0.13	0.1839080459770115	0.0	0.6666666666666666	0.41509433962264153	0.631578947368421	0.010952300198002002
THREE_6263	THREE@chr4@130052975-130053254@130052975-130053342	chr4:130053254-130053520	chr4:130053342-130053520	chr4:130052975-130053254	chr4:130052975-130053342	+	ENSMUSG00000040690	Col16a1	unannotated	60	96	0.38461538461538464	135	15	0.9	0.5153846153846153	0.06944444444444445	3.249076890057614e-22	6.471809913439086e-20	Yes	0.6785714285714286	1.0	0.0	1.0	0.9148936170212766	0.8070175438596491	0.359156796930526
THREE_3156	THREE@chr17@26253091-26253974@26253091-26255031	chr17:26253974-26255125	chr17:26255031-26255125	chr17:26253091-26253974	chr17:26253091-26255031	+	ENSMUSG00000024188	Luc7l	annotated	599	256	0.7005847953216374	587	65	0.9003067484662577	0.19972195314462027	0.2590968377342419	4.0142296073945656e-22	7.785492685920513e-20	Yes	0.7134146341463414	0.7505154639175258	0.5728155339805825	0.8894472361809045	0.7891891891891892	0.9850746268656716	0.05592562610948804
THREE_8746	THREE@chr7@45947720-45947982@45947720-45947986	chr7:45947982-45948060	chr7:45947986-45948060	chr7:45947720-45947982	chr7:45947720-45947986	+	ENSMUSG00000040189	Ccdc114	annotated	92	74	0.5542168674698795	170	5	0.9714285714285714	0.4172117039586919	0.03656597774244833	4.606383745767049e-22	8.704884155462346e-20	Yes	1.0	0.18	0.45	0.9056603773584906	1.0	1.0	0.2185035110323336
THREE_9908	THREE@chr9@67024565-67031029@67023441-67031029	chr9:67022590-67024565	chr9:67022590-67023441	chr9:67024565-67031029	chr9:67023441-67031029	-	ENSMUSG00000032366	Tpm1	annotated	185	287	0.3919491525423729	35	310	0.10144927536231885	-0.29049987718005404	5.709308113489298	7.343689042898895e-22	1.3200728840528013e-19	Yes	0.09929078014184398	0.6174496644295302	0.4340659340659341	0.2692307692307692	0.05357142857142857	0.05161290322580645	0.22536422849466167
THREE_9029	THREE@chr8@11620373-11628439@11619297-11628439	chr8:11619062-11620373	chr8:11619062-11619297	chr8:11620373-11628439	chr8:11619297-11628439	-	ENSMUSG00000031508	Ankrd10	annotated	42	170	0.19811320754716982	116	55	0.6783625730994152	0.48024936555224534	0.11713995943204868	7.8935019553170645e-22	1.385121652635399e-19	Yes	0.13725490196078433	0.7777777777777778	0.0	0.6705882352941176	0.6956521739130435	0.6825396825396826	0.2554971843176244
THREE_1095	THREE@chr11@78028981-78029302@78028981-78029317	chr11:78029302-78030539	chr11:78029317-78030539	chr11:78028981-78029302	chr11:78028981-78029317	+	ENSMUSG00000037791	Phf12	unannotated	67	400	0.14346895074946467	0	456	0.0	-0.14346895074946467	inf	1.418786833301865e-21	2.431734642194127e-19	Yes	0.0	0.0	0.3582887700534759	0.0	0.0	0.0	0.42264973081037416
THREE_3474	THREE@chr17@46221481-46222661@46221481-46222673	chr17:46222661-46222791	chr17:46222673-46222791	chr17:46221481-46222661	chr17:46221481-46222673	+	ENSMUSG00000067150	Xpo5	unannotated	547	81	0.8710191082802548	676	5	0.9926578560939795	0.12163874781372475	0.049948864051428156	1.6804578394971515e-21	2.7849621511625405e-19	Yes	1.0	0.9767441860465116	0.5197368421052632	0.9794871794871794	0.9927007299270073	1.0	0.4172559129031745
THREE_9990	THREE@chrX@101293630-101293793@101293630-101293796	chrX:101293793-101293870	chrX:101293796-101293870	chrX:101293630-101293793	chrX:101293630-101293796	+	ENSMUSG00000079487	Med12	unannotated	194	83	0.7003610108303249	432	20	0.9557522123893806	0.2553912015590557	0.10821062025881303	1.700451788362474e-21	2.7849621511625405e-19	Yes	0.8653846153846154	0.6923076923076923	0.5	1.0	0.9158878504672897	0.9478672985781991	0.11917003981802961
THREE_8300	THREE@chr7@141998722-141998920@141998722-142002475	chr7:141998920-142004248	chr7:142002475-142004248	chr7:141998722-141998920	chr7:141998722-142002475	+	ENSMUSG00000053046	Brsk2	annotated	63	42	0.6	231	3	0.9871794871794872	0.38717948717948725	0.01948051948051948	2.9362887185534415e-21	4.604350607604014e-19	Yes	0.36	0.675		1.0	1.0	0.9538461538461539	0.20416169036086473
THREE_4692	THREE@chr1@75195256-75195569@75195256-75195600	chr1:75195569-75195712	chr1:75195600-75195712	chr1:75195256-75195569	chr1:75195256-75195600	+	ENSMUSG00000026199	Ankzf1	annotated	0	280	0.0	44	124	0.2619047619047619	0.2619047619047619	0.0	3.2856358997083602e-21	5.044820121010545e-19	Yes	0.0	0.0	0.0	0.0	0.43636363636363634	0.31746031746031744	0.1934748972493976
THREE_5121	THREE@chr2@167060142-167062510@167060136-167062510	chr2:167060032-167060142	chr2:167060032-167060136	chr2:167060142-167062510	chr2:167060136-167062510	-	ENSMUSG00000039501	Znfx1	unannotated	5	27	0.15625	76	0	1.0	0.84375	0.0	9.596321305184963e-21	1.4144977603842634e-18	Yes	1.0		0.0	1.0	1.0	1.0	0.49999999999999956
THREE_7291	THREE@chr5@64112197-64113535@64112197-64116300	chr5:64113535-64116433	chr5:64116300-64116433	chr5:64112197-64113535	chr5:64112197-64116300	+	ENSMUSG00000029171	Pgm2	unannotated	7	403	0.01707317073170732	82	300	0.21465968586387435	0.19758651513216702	0.06354778187980391	1.1706436691571598e-20	1.691694870919268e-18	Yes	0.01818181818181818	0.02512562814070352	0.0	0.10714285714285714	0.21153846153846154	0.2891566265060241	0.06759244369171172
THREE_8003	THREE@chr7@109048096-109054365@109048093-109054365	chr7:109047951-109048096	chr7:109047951-109048093	chr7:109048096-109054365	chr7:109048093-109054365	-	ENSMUSG00000048330	Ric3	annotated	697	378	0.6483720930232558	672	130	0.8379052369077307	0.18953314388447484	0.35670981355505166	1.2932807392820253e-20	1.8329767400977934e-18	Yes	0.7578947368421053	0.5891891891891892	0.6553191489361702	0.9223744292237442	0.8194444444444444	0.7932203389830509	0.050375636491952036
THREE_657	THREE@chr11@116858581-116859324@116858581-116859349	chr11:116859324-116859378	chr11:116859349-116859378	chr11:116858581-116859324	chr11:116858581-116859349	+	ENSMUSG00000020818	Mfsd11	annotated	89	111	0.445	112	8	0.9333333333333333	0.48833333333333334	0.05727155727155727	1.3569178744152628e-20	1.8868839121585826e-18	Yes	1.0	1.0	0.13953488372093023	1.0	0.7894736842105263	1.0	0.5323056349702209
THREE_10206	THREE@chrX@7724291-7725740@7724291-7725931	chrX:7725740-7726036	chrX:7725931-7726036	chrX:7724291-7725740	chrX:7724291-7725931	+	ENSMUSG00000039382	Wdr45	annotated	135	1031	0.11578044596912522	10	755	0.013071895424836602	-0.10270855054428862	9.886032977691562	2.2896937084483408e-20	3.068189569320777e-18	Yes	0.16117216117216118	0.07650273224043716	0.11954459203036052	0.0	0.028846153846153848	0.016	0.039459030025565965
THREE_7887	THREE@chr6@90419456-90427438@90419453-90427438	chr6:90419376-90419456	chr6:90419376-90419453	chr6:90419456-90427438	chr6:90419453-90427438	-	ENSMUSG00000048794	Cfap100	unannotated	6	26	0.1875	105	2	0.9813084112149533	0.7938084112149533	0.004395604395604396	2.8846924953388174e-20	3.729856787832822e-18	Yes	0.3	0.0		1.0	1.0	0.9545454545454546	0.1102240094441026
THREE_7494	THREE@chr6@124850985-124851079@124850983-124851079	chr6:124850918-124850985	chr6:124850918-124850983	chr6:124850985-124851079	chr6:124850983-124851079	-	ENSMUSG00000023191	P3h3	annotated	292	0	1.0	224	58	0.7943262411347518	-0.2056737588652482	inf	4.501482321647777e-20	5.438676182056412e-18	Yes	1.0	1.0	1.0	0.8376068376068376	0.7	0.7777777777777778	0.029146537668032713
THREE_3327	THREE@chr17@33913726-33913806@33913726-33913843	chr17:33913806-33914062	chr17:33913843-33914062	chr17:33913726-33913806	chr17:33913726-33913843	+	ENSMUSG00000002307	Daxx	annotated	93	187	0.33214285714285713	14	276	0.04827586206896552	-0.2838669950738916	9.804430863254392	2.5133950201932776e-19	2.940273222035628e-17	Yes	0.0	0.12987012987012986	0.5845070422535211	0.05434782608695652	0.03	0.061224489795918366	0.3966489567254461
THREE_547	THREE@chr11@103103644-103103900@103103644-103104093	chr11:103103900-103104172	chr11:103104093-103104172	chr11:103103644-103103900	chr11:103103644-103104093	+	ENSMUSG00000056938	Acbd4	annotated	639	66	0.9063829787234042	263	120	0.6866840731070496	-0.21969890561635463	4.417559626685102	3.5385045634346365e-19	4.0121197896174266e-17	Yes	0.8287037037037037	0.8520408163265306	1.0	0.72	0.7023809523809523	0.6442953020134228	0.04609480196820674
THREE_939	THREE@chr11@6402474-6402804@6402474-6402808	chr11:6402804-6402872	chr11:6402808-6402872	chr11:6402474-6402804	chr11:6402474-6402808	+	ENSMUSG00000041164	Zmiz2	unannotated	444	62	0.8774703557312253	471	0	1.0	0.12252964426877466	0.0	4.708520676782285e-19	5.2578480890735517e-17	Yes	1.0	1.0	0.7116279069767442	1.0	1.0	1.0	0.4226497308103744
THREE_6268	THREE@chr4@130741556-130743690@130741556-130743693	chr4:130743690-130743794	chr4:130743693-130743794	chr4:130741556-130743690	chr4:130741556-130743693	+	ENSMUSG00000028580	Pum1	annotated	78	380	0.1703056768558952	178	218	0.4494949494949495	0.2791892726390543	0.2513897102306328	6.330680522708328e-19	6.861340507700055e-17	Yes	0.3493975903614458	0.25925925925925924	0.0	0.3739130434782609	0.4583333333333333	0.4968944099378882	0.13774939508808043
THREE_5377	THREE@chr2@32710791-32712031@32710567-32712031	chr2:32710477-32710791	chr2:32710477-32710567	chr2:32710791-32712031	chr2:32710567-32712031	-	ENSMUSG00000009555	Cdk9	annotated	12	824	0.014354066985645933	96	724	0.11707317073170732	0.10271910374606139	0.10983009708737865	6.970503383402539e-19	7.445305787779234e-17	Yes	0.04878048780487805	0.0	0.0	0.09027777777777778	0.08370044052863436	0.16721311475409836	0.046653675485723196
THREE_10174	THREE@chrX@74017511-74018130@74017430-74018130	chrX:74017130-74017511	chrX:74017130-74017430	chrX:74017511-74018130	chrX:74017430-74018130	-	ENSMUSG00000031392	Irak1	annotated	509	0	1.0	260	40	0.8666666666666667	-0.1333333333333333	inf	1.0241271894039022e-18	1.0630728712544733e-16	Yes	1.0	1.0	1.0	0.8514851485148515	0.8604651162790697	0.8849557522123894	0.005495537552085007
THREE_3635	THREE@chr18@10116862-10119885@10116859-10119885	chr18:10116774-10116862	chr18:10116774-10116859	chr18:10116862-10119885	chr18:10116859-10119885	-	ENSMUSG00000024290	Rock1	annotated	115	0	1.0	55	45	0.55	-0.44999999999999996	inf	1.149932029079679e-18	1.1691768619225366e-16	Yes	1.0	1.0	1.0	0.65	0.7272727272727273	0.18518518518518517	0.10544310486438918
THREE_9180	THREE@chr8@47537359-47542692@47537359-47542696	chr8:47542692-47542801	chr8:47542696-47542801	chr8:47537359-47542692	chr8:47537359-47542696	+	ENSMUSG00000031568	Rwdd4a	annotated	710	143	0.8323563892145369	567	17	0.9708904109589042	0.13853402174436724	0.14886348219681553	1.1580720613343986e-18	1.1691768619225366e-16	Yes	0.78	0.9255952380952381	0.7603686635944701	0.9771428571428571	0.9489795918367347	0.9859154929577465	0.09805893551925958
THREE_1459	THREE@chr12@65056519-65057729@65056519-65057732	chr12:65057729-65057913	chr12:65057732-65057913	chr12:65056519-65057729	chr12:65056519-65057732	+	ENSMUSG00000035597	Prpf39	annotated	444	70	0.8638132295719845	662	8	0.9880597014925373	0.12424647192055283	0.07665084160552439	1.5102626622728257e-18	1.504139975804152e-16	Yes	1.0	1.0	0.4017094017094017	0.9739583333333334	0.9865470852017937	1.0	0.4489412849576739
THREE_165	THREE@chr10@43876677-43881473@43874706-43881473	chr10:43874422-43876677	chr10:43874422-43874706	chr10:43876677-43881473	chr10:43874706-43881473	-	ENSMUSG00000019863	Qrsl1	unannotated	205	74	0.7347670250896058	288	7	0.976271186440678	0.24150416135107222	0.06733295795795796	2.5807786502239083e-18	2.5026761384408163e-16	Yes	0.6122448979591837	1.0	0.4782608695652174	1.0	0.9156626506024096	1.0	0.21804432203444316
THREE_6479	THREE@chr4@154655252-154658961@154654965-154658961	chr4:154654789-154655252	chr4:154654789-154654965	chr4:154655252-154658961	chr4:154654965-154658961	-	ENSMUSG00000098424	Gm27202	unannotated	8	110	0.06779661016949153	64	44	0.5925925925925926	0.524795982423101	0.05	2.6431834169967195e-18	2.515593164761268e-16	Yes	0.18181818181818182	0.09523809523809523	0.0	0.75	0.8823529411764706	0.423728813559322	0.035609937388999785
THREE_4181	THREE@chr19@6374898-6375658@6374898-6376296	chr19:6375658-6378030	chr19:6376296-6378030	chr19:6374898-6375658	chr19:6374898-6376296	+	ENSMUSG00000024949	Sf1	annotated	881	953	0.480370774263904	1074	643	0.6255096097845079	0.14513883552060386	0.5534644101445793	3.644453539934318e-18	3.3160027888044353e-16	Yes	0.423841059602649	0.546875	0.44903988183161003	0.6642984014209592	0.5497630331753555	0.639344262295082	0.04787787629075307
THREE_7033	THREE@chr5@139237922-139238828@139237922-139238831	chr5:139238828-139238939	chr5:139238831-139238939	chr5:139237922-139238828	chr5:139237922-139238831	+	ENSMUSG00000036817	Sun1	annotated	1590	312	0.8359621451104101	1047	426	0.7107942973523421	-0.125167847758068	2.0735067225038573	3.639707534220338e-18	3.3160027888044353e-16	Yes	0.8574821852731591	0.7219679633867276	0.985172981878089	0.7188081936685289	0.7077922077922078	0.7054140127388535	0.19785692311937836
THREE_1145	THREE@chr11@83776736-83777238@83776736-83777257	chr11:83777238-83777362	chr11:83777257-83777362	chr11:83776736-83777238	chr11:83776736-83777257	+	ENSMUSG00000000976	Heatr6	annotated	202	0	1.0	94	39	0.706766917293233	-0.29323308270676696	inf	4.560083641498759e-18	4.0985141997372993e-16	Yes	1.0	1.0	1.0	0.5135135135135135	0.9629629629629629	0.5476190476190477	0.1531682436160045
THREE_4832	THREE@chr2@116900331-116910721@116900331-116910729	chr2:116910721-116910836	chr2:116910729-116910836	chr2:116900331-116910721	chr2:116900331-116910729	+	ENSMUSG00000085316	D330050G23Rik	unannotated	2	54	0.03571428571428571	39	8	0.8297872340425532	0.7940729483282675	0.007597340930674264	5.185637810421927e-18	4.604596465398747e-16	Yes	0.0	0.043478260869565216		0.631578947368421	0.8333333333333334	1.0	0.014437468022519547
THREE_5322	THREE@chr2@29841483-29842462@29841483-29842465	chr2:29842462-29842546	chr2:29842465-29842546	chr2:29841483-29842462	chr2:29841483-29842465	+	ENSMUSG00000069020	Urm1	unannotated	23	154	0.12994350282485875	108	90	0.5454545454545454	0.41551104262968663	0.12445887445887446	5.752538893360711e-18	5.04716805286529e-16	Yes	0.10975609756097561	0.2545454545454545	0.0	0.44047619047619047	0.6756756756756757	0.5974025974025974	0.011351965616812773
THREE_3931	THREE@chr19@3708436-3714047@3708436-3714404	chr19:3714047-3714625	chr19:3714404-3714625	chr19:3708436-3714047	chr19:3708436-3714404	+	ENSMUSG00000035372	1810055G02Rik	annotated	84	239	0.26006191950464397	3	216	0.0136986301369863	-0.24636328936765767	25.305439330543933	1.091545909218389e-17	9.464345118752384e-16	Yes	0.25882352941176473	0.0	0.8266666666666667	0.0	0.0	0.02857142857142857	0.2856943237302847
